lib/ansible/module_utils/basic.py:233:_ANSIBLE_ARGS = None
lib/ansible/module_utils/basic.py:274:_PY3_MIN = sys.version_info[:2] >= (3, 5)
lib/ansible/module_utils/basic.py:275:_PY2_MIN = (2, 6) <= sys.version_info[:2] < (3,)
lib/ansible/modules/packaging/os/redhat_subscription.py:271:SUBMAN_CMD = None
test/units/modules/packaging/os/test_redhat_subscription.py:44:TEST_CASES = [
test/units/modules/packaging/os/test_redhat_subscription.py:851:SYSPURPOSE_TEST_CASES = [
test/units/modules/packaging/os/test_redhat_subscription.py:19:def patch_redhat_subscription(mocker):
test/units/modules/packaging/os/test_redhat_subscription.py:23:    mocker.patch('ansible.modules.packaging.os.redhat_subscription.RegistrationBase.REDHAT_REPO')
lib/ansible/module_utils/basic.py:1824:            fallback = v.get('fallback', (None,))
lib/ansible/module_utils/basic.py:1824:            fallback = v.get('fallback', (None,))
lib/ansible/module_utils/basic.py:1824:            fallback = v.get('fallback', (None,))
lib/ansible/module_utils/basic.py:1396:    def _handle_aliases(self, spec=None, param=None, option_prefix=''):
lib/ansible/module_utils/basic.py:1398:            spec = self.argument_spec
lib/ansible/module_utils/basic.py:1400:            param = self.params
lib/ansible/module_utils/basic.py:1417:        return alias_results
lib/ansible/module_utils/basic.py:639:            self.aliases = self._handle_aliases()
lib/ansible/module_utils/basic.py:646:        self.no_log_values = set()
lib/ansible/module_utils/basic.py:1419:    def _handle_no_log_values(self, spec=None, param=None):
lib/ansible/module_utils/basic.py:1421:            spec = self.argument_spec
lib/ansible/module_utils/basic.py:1423:            param = self.params
lib/ansible/module_utils/basic.py:1375:    def _check_locale(self):
lib/ansible/module_utils/basic.py:1434:    def _check_arguments(self, spec=None, param=None, legal_inputs=None):
lib/ansible/module_utils/basic.py:1435:        self._syslog_facility = 'LOG_USER'
lib/ansible/module_utils/basic.py:1438:            spec = self.argument_spec
lib/ansible/module_utils/basic.py:1440:            param = self.params
lib/ansible/module_utils/basic.py:1442:            legal_inputs = self._legal_inputs
lib/ansible/module_utils/basic.py:1982:    def boolean(self, arg):
lib/ansible/module_utils/basic.py:1988:            return boolean(arg)
lib/ansible/module_utils/basic.py:1480:    def _check_mutually_exclusive(self, spec, param=None):
lib/ansible/module_utils/basic.py:1482:            param = self.params
lib/ansible/module_utils/basic.py:1803:            spec = self.argument_spec
lib/ansible/module_utils/basic.py:1805:            param = self.params
lib/ansible/module_utils/basic.py:661:        self._CHECK_ARGUMENT_TYPES_DISPATCHER = {
lib/ansible/module_utils/basic.py:1532:    def _check_required_arguments(self, spec=None, param=None):
lib/ansible/module_utils/basic.py:1534:            spec = self.argument_spec
lib/ansible/module_utils/basic.py:1536:            param = self.params
lib/ansible/module_utils/basic.py:1764:    def _check_argument_types(self, spec=None, param=None):
lib/ansible/module_utils/basic.py:1768:            spec = self.argument_spec
lib/ansible/module_utils/basic.py:1770:            param = self.params
lib/ansible/module_utils/basic.py:1773:            wanted = v.get('type', None)
lib/ansible/module_utils/basic.py:1777:            value = param[k]
lib/ansible/module_utils/basic.py:1732:    def _get_wanted_type(self, wanted, k):
lib/ansible/module_utils/basic.py:1738:                wanted = 'str'
lib/ansible/module_utils/basic.py:1740:                type_checker = self._CHECK_ARGUMENT_TYPES_DISPATCHER[wanted]
lib/ansible/module_utils/basic.py:1748:        return type_checker, wanted
lib/ansible/module_utils/basic.py:1615:    def _check_type_str(self, value):
lib/ansible/module_utils/basic.py:1616:        opts = {
lib/ansible/module_utils/basic.py:1623:        allow_conversion = opts.get(self._string_conversion_action, True)
lib/ansible/module_utils/basic.py:1625:            return check_type_str(value, allow_conversion)
lib/ansible/module_utils/basic.py:1773:            wanted = v.get('type', None)
lib/ansible/module_utils/basic.py:1777:            value = param[k]
lib/ansible/module_utils/basic.py:1732:    def _get_wanted_type(self, wanted, k):
lib/ansible/module_utils/basic.py:1738:                wanted = 'str'
lib/ansible/module_utils/basic.py:1740:                type_checker = self._CHECK_ARGUMENT_TYPES_DISPATCHER[wanted]
lib/ansible/module_utils/basic.py:1748:        return type_checker, wanted
lib/ansible/module_utils/basic.py:1615:    def _check_type_str(self, value):
lib/ansible/module_utils/basic.py:1616:        opts = {
lib/ansible/module_utils/basic.py:1623:        allow_conversion = opts.get(self._string_conversion_action, True)
lib/ansible/module_utils/basic.py:1625:            return check_type_str(value, allow_conversion)
lib/ansible/module_utils/basic.py:1773:            wanted = v.get('type', None)
lib/ansible/module_utils/basic.py:1777:            value = param[k]
lib/ansible/module_utils/basic.py:1732:    def _get_wanted_type(self, wanted, k):
lib/ansible/module_utils/basic.py:1738:                wanted = 'str'
lib/ansible/module_utils/basic.py:1740:                type_checker = self._CHECK_ARGUMENT_TYPES_DISPATCHER[wanted]
lib/ansible/module_utils/basic.py:1748:        return type_checker, wanted
lib/ansible/module_utils/basic.py:1615:    def _check_type_str(self, value):
lib/ansible/module_utils/basic.py:1616:        opts = {
lib/ansible/module_utils/basic.py:1623:        allow_conversion = opts.get(self._string_conversion_action, True)
lib/ansible/module_utils/basic.py:1625:            return check_type_str(value, allow_conversion)
lib/ansible/module_utils/basic.py:1773:            wanted = v.get('type', None)
lib/ansible/module_utils/basic.py:1773:            wanted = v.get('type', None)
lib/ansible/module_utils/basic.py:1773:            wanted = v.get('type', None)
lib/ansible/module_utils/basic.py:1773:            wanted = v.get('type', None)
lib/ansible/module_utils/basic.py:1773:            wanted = v.get('type', None)
lib/ansible/module_utils/basic.py:1773:            wanted = v.get('type', None)
lib/ansible/module_utils/basic.py:1773:            wanted = v.get('type', None)
lib/ansible/module_utils/basic.py:1777:            value = param[k]
lib/ansible/module_utils/basic.py:1732:    def _get_wanted_type(self, wanted, k):
lib/ansible/module_utils/basic.py:1738:                wanted = 'str'
lib/ansible/module_utils/basic.py:1740:                type_checker = self._CHECK_ARGUMENT_TYPES_DISPATCHER[wanted]
lib/ansible/module_utils/basic.py:1748:        return type_checker, wanted
lib/ansible/module_utils/basic.py:1615:    def _check_type_str(self, value):
lib/ansible/module_utils/basic.py:1616:        opts = {
lib/ansible/module_utils/basic.py:1623:        allow_conversion = opts.get(self._string_conversion_action, True)
lib/ansible/module_utils/basic.py:1625:            return check_type_str(value, allow_conversion)
lib/ansible/module_utils/basic.py:1773:            wanted = v.get('type', None)
lib/ansible/module_utils/basic.py:1773:            wanted = v.get('type', None)
lib/ansible/module_utils/basic.py:1777:            value = param[k]
lib/ansible/module_utils/basic.py:1732:    def _get_wanted_type(self, wanted, k):
lib/ansible/module_utils/basic.py:1738:                wanted = 'str'
lib/ansible/module_utils/basic.py:1740:                type_checker = self._CHECK_ARGUMENT_TYPES_DISPATCHER[wanted]
lib/ansible/module_utils/basic.py:1748:        return type_checker, wanted
lib/ansible/module_utils/basic.py:1615:    def _check_type_str(self, value):
lib/ansible/module_utils/basic.py:1616:        opts = {
lib/ansible/module_utils/basic.py:1623:        allow_conversion = opts.get(self._string_conversion_action, True)
lib/ansible/module_utils/basic.py:1625:            return check_type_str(value, allow_conversion)
lib/ansible/module_utils/basic.py:1773:            wanted = v.get('type', None)
lib/ansible/module_utils/basic.py:1777:            value = param[k]
lib/ansible/module_utils/basic.py:1732:    def _get_wanted_type(self, wanted, k):
lib/ansible/module_utils/basic.py:1740:                type_checker = self._CHECK_ARGUMENT_TYPES_DISPATCHER[wanted]
lib/ansible/module_utils/basic.py:1748:        return type_checker, wanted
lib/ansible/module_utils/basic.py:1637:    def _check_type_list(self, value):
lib/ansible/module_utils/basic.py:1638:        return check_type_list(value)
lib/ansible/module_utils/basic.py:1773:            wanted = v.get('type', None)
lib/ansible/module_utils/basic.py:1773:            wanted = v.get('type', None)
lib/ansible/module_utils/basic.py:1773:            wanted = v.get('type', None)
lib/ansible/module_utils/basic.py:1773:            wanted = v.get('type', None)
lib/ansible/module_utils/basic.py:1777:            value = param[k]
lib/ansible/module_utils/basic.py:1732:    def _get_wanted_type(self, wanted, k):
lib/ansible/module_utils/basic.py:1740:                type_checker = self._CHECK_ARGUMENT_TYPES_DISPATCHER[wanted]
lib/ansible/module_utils/basic.py:1748:        return type_checker, wanted
lib/ansible/module_utils/basic.py:1643:    def _check_type_bool(self, value):
lib/ansible/module_utils/basic.py:1644:        return check_type_bool(value)
lib/ansible/module_utils/basic.py:1773:            wanted = v.get('type', None)
lib/ansible/module_utils/basic.py:1773:            wanted = v.get('type', None)
lib/ansible/module_utils/basic.py:1773:            wanted = v.get('type', None)
lib/ansible/module_utils/basic.py:1773:            wanted = v.get('type', None)
lib/ansible/module_utils/basic.py:1773:            wanted = v.get('type', None)
lib/ansible/module_utils/basic.py:1773:            wanted = v.get('type', None)
lib/ansible/module_utils/basic.py:1561:    def _check_argument_values(self, spec=None, param=None):
lib/ansible/module_utils/basic.py:1564:            spec = self.argument_spec
lib/ansible/module_utils/basic.py:1566:            param = self.params
lib/ansible/module_utils/basic.py:1507:    def _check_required_together(self, spec, param=None):
lib/ansible/module_utils/basic.py:1511:            param = self.params
lib/ansible/module_utils/basic.py:1492:    def _check_required_one_of(self, spec, param=None):
lib/ansible/module_utils/basic.py:1494:            return
lib/ansible/module_utils/basic.py:1546:    def _check_required_if(self, spec, param=None):
lib/ansible/module_utils/basic.py:1551:            param = self.params
lib/ansible/module_utils/basic.py:1521:    def _check_required_by(self, spec, param=None):
lib/ansible/module_utils/basic.py:1523:            return
lib/ansible/module_utils/basic.py:1803:            spec = self.argument_spec
lib/ansible/module_utils/basic.py:1805:            param = self.params
lib/ansible/module_utils/basic.py:1667:    def _handle_options(self, argument_spec=None, params=None, prefix=''):
lib/ansible/module_utils/basic.py:1670:            argument_spec = self.argument_spec
lib/ansible/module_utils/basic.py:1672:            params = self.params
lib/ansible/module_utils/basic.py:1675:            wanted = v.get('type', None)
lib/ansible/module_utils/basic.py:1675:            wanted = v.get('type', None)
lib/ansible/module_utils/basic.py:1675:            wanted = v.get('type', None)
lib/ansible/module_utils/basic.py:1675:            wanted = v.get('type', None)
lib/ansible/module_utils/basic.py:1675:            wanted = v.get('type', None)
lib/ansible/module_utils/basic.py:1675:            wanted = v.get('type', None)
lib/ansible/module_utils/basic.py:1675:            wanted = v.get('type', None)
lib/ansible/module_utils/basic.py:1675:            wanted = v.get('type', None)
lib/ansible/module_utils/basic.py:1675:            wanted = v.get('type', None)
lib/ansible/module_utils/basic.py:1675:            wanted = v.get('type', None)
lib/ansible/module_utils/basic.py:1675:            wanted = v.get('type', None)
lib/ansible/module_utils/basic.py:1675:            wanted = v.get('type', None)
lib/ansible/module_utils/basic.py:1675:            wanted = v.get('type', None)
lib/ansible/module_utils/basic.py:1675:            wanted = v.get('type', None)
lib/ansible/module_utils/basic.py:1675:            wanted = v.get('type', None)
lib/ansible/module_utils/basic.py:1675:            wanted = v.get('type', None)
lib/ansible/module_utils/basic.py:1675:            wanted = v.get('type', None)
lib/ansible/module_utils/basic.py:1675:            wanted = v.get('type', None)
lib/ansible/module_utils/basic.py:1675:            wanted = v.get('type', None)
lib/ansible/module_utils/basic.py:1675:            wanted = v.get('type', None)
lib/ansible/module_utils/basic.py:1675:            wanted = v.get('type', None)
lib/ansible/module_utils/basic.py:1675:            wanted = v.get('type', None)
lib/ansible/module_utils/basic.py:1675:            wanted = v.get('type', None)
lib/ansible/module_utils/basic.py:1677:                spec = v.get('options', None)
lib/ansible/module_utils/basic.py:1911:    def _log_invocation(self):
lib/ansible/module_utils/basic.py:1915:        log_args = dict()
lib/ansible/module_utils/basic.py:1918:            canon = self.aliases.get(param, param)
lib/ansible/module_utils/basic.py:1919:            arg_opts = self.argument_spec.get(canon, {})
lib/ansible/module_utils/basic.py:1920:            no_log = arg_opts.get('no_log', None)
lib/ansible/module_utils/basic.py:1982:    def boolean(self, arg):
lib/ansible/module_utils/basic.py:1985:            return arg
lib/ansible/module_utils/basic.py:1929:                param_val = self.params[param]
lib/ansible/module_utils/basic.py:1933:                    param_val = param_val.encode('utf-8')
lib/ansible/module_utils/basic.py:439:def heuristic_log_sanitize(data, no_log_values=None):
lib/ansible/module_utils/basic.py:452:    data = to_native(data)
lib/ansible/module_utils/basic.py:454:    output = []
lib/ansible/module_utils/basic.py:455:    begin = len(data)
lib/ansible/module_utils/basic.py:498:    output = ''.join(output)
lib/ansible/module_utils/basic.py:412:def remove_values(value, no_log_strings):
lib/ansible/module_utils/basic.py:415:    deferred_removals = deque()
lib/ansible/module_utils/basic.py:417:    no_log_strings = [to_native(s, errors='surrogate_or_strict') for s in no_log_strings]
lib/ansible/module_utils/basic.py:321:def _remove_values_conditions(value, no_log_strings, deferred_removals):
lib/ansible/module_utils/basic.py:350:        native_str_value = value
lib/ansible/module_utils/basic.py:363:            native_str_value = native_str_value.replace(omit_me, '*' * 8)
lib/ansible/module_utils/basic.py:370:            value = native_str_value
lib/ansible/module_utils/basic.py:409:    return value
lib/ansible/module_utils/basic.py:418:    new_value = _remove_values_conditions(value, no_log_strings, deferred_removals)
lib/ansible/module_utils/basic.py:436:    return new_value
lib/ansible/module_utils/basic.py:500:        output = remove_values(output, no_log_values)
lib/ansible/module_utils/basic.py:501:    return output
lib/ansible/module_utils/basic.py:1918:            canon = self.aliases.get(param, param)
lib/ansible/module_utils/basic.py:1919:            arg_opts = self.argument_spec.get(canon, {})
lib/ansible/module_utils/basic.py:1920:            no_log = arg_opts.get('no_log', None)
lib/ansible/module_utils/basic.py:1982:    def boolean(self, arg):
lib/ansible/module_utils/basic.py:1985:            return arg
lib/ansible/module_utils/basic.py:1929:                param_val = self.params[param]
lib/ansible/module_utils/basic.py:1933:                    param_val = param_val.encode('utf-8')
lib/ansible/module_utils/basic.py:439:def heuristic_log_sanitize(data, no_log_values=None):
lib/ansible/module_utils/basic.py:452:    data = to_native(data)
lib/ansible/module_utils/basic.py:454:    output = []
lib/ansible/module_utils/basic.py:455:    begin = len(data)
lib/ansible/module_utils/basic.py:498:    output = ''.join(output)
lib/ansible/module_utils/basic.py:412:def remove_values(value, no_log_strings):
lib/ansible/module_utils/basic.py:415:    deferred_removals = deque()
lib/ansible/module_utils/basic.py:417:    no_log_strings = [to_native(s, errors='surrogate_or_strict') for s in no_log_strings]
lib/ansible/module_utils/basic.py:321:def _remove_values_conditions(value, no_log_strings, deferred_removals):
lib/ansible/module_utils/basic.py:350:        native_str_value = value
lib/ansible/module_utils/basic.py:361:            return 'VALUE_SPECIFIED_IN_NO_LOG_PARAMETER'
lib/ansible/module_utils/basic.py:418:    new_value = _remove_values_conditions(value, no_log_strings, deferred_removals)
lib/ansible/module_utils/basic.py:436:    return new_value
lib/ansible/module_utils/basic.py:500:        output = remove_values(output, no_log_values)
lib/ansible/module_utils/basic.py:501:    return output
lib/ansible/module_utils/basic.py:1918:            canon = self.aliases.get(param, param)
lib/ansible/module_utils/basic.py:1919:            arg_opts = self.argument_spec.get(canon, {})
lib/ansible/module_utils/basic.py:1920:            no_log = arg_opts.get('no_log', None)
lib/ansible/module_utils/basic.py:1982:    def boolean(self, arg):
lib/ansible/module_utils/basic.py:1988:            return boolean(arg)
lib/ansible/module_utils/basic.py:1918:            canon = self.aliases.get(param, param)
lib/ansible/module_utils/basic.py:1919:            arg_opts = self.argument_spec.get(canon, {})
lib/ansible/module_utils/basic.py:1920:            no_log = arg_opts.get('no_log', None)
lib/ansible/module_utils/basic.py:1982:    def boolean(self, arg):
lib/ansible/module_utils/basic.py:1985:            return arg
lib/ansible/module_utils/basic.py:1929:                param_val = self.params[param]
lib/ansible/module_utils/basic.py:1933:                    param_val = param_val.encode('utf-8')
lib/ansible/module_utils/basic.py:439:def heuristic_log_sanitize(data, no_log_values=None):
lib/ansible/module_utils/basic.py:452:    data = to_native(data)
lib/ansible/module_utils/basic.py:454:    output = []
lib/ansible/module_utils/basic.py:455:    begin = len(data)
lib/ansible/module_utils/basic.py:498:    output = ''.join(output)
lib/ansible/module_utils/basic.py:412:def remove_values(value, no_log_strings):
lib/ansible/module_utils/basic.py:415:    deferred_removals = deque()
lib/ansible/module_utils/basic.py:417:    no_log_strings = [to_native(s, errors='surrogate_or_strict') for s in no_log_strings]
lib/ansible/module_utils/basic.py:321:def _remove_values_conditions(value, no_log_strings, deferred_removals):
lib/ansible/module_utils/basic.py:350:        native_str_value = value
lib/ansible/module_utils/basic.py:361:            return 'VALUE_SPECIFIED_IN_NO_LOG_PARAMETER'
lib/ansible/module_utils/basic.py:418:    new_value = _remove_values_conditions(value, no_log_strings, deferred_removals)
lib/ansible/module_utils/basic.py:436:    return new_value
lib/ansible/module_utils/basic.py:500:        output = remove_values(output, no_log_values)
lib/ansible/module_utils/basic.py:501:    return output
lib/ansible/module_utils/basic.py:1918:            canon = self.aliases.get(param, param)
lib/ansible/module_utils/basic.py:1919:            arg_opts = self.argument_spec.get(canon, {})
lib/ansible/module_utils/basic.py:1920:            no_log = arg_opts.get('no_log', None)
lib/ansible/module_utils/basic.py:1982:    def boolean(self, arg):
lib/ansible/module_utils/basic.py:1985:            return arg
lib/ansible/module_utils/basic.py:1929:                param_val = self.params[param]
lib/ansible/module_utils/basic.py:1931:                    param_val = str(param_val)
lib/ansible/module_utils/basic.py:439:def heuristic_log_sanitize(data, no_log_values=None):
lib/ansible/module_utils/basic.py:452:    data = to_native(data)
lib/ansible/module_utils/basic.py:454:    output = []
lib/ansible/module_utils/basic.py:455:    begin = len(data)
lib/ansible/module_utils/basic.py:498:    output = ''.join(output)
lib/ansible/module_utils/basic.py:412:def remove_values(value, no_log_strings):
lib/ansible/module_utils/basic.py:415:    deferred_removals = deque()
lib/ansible/module_utils/basic.py:417:    no_log_strings = [to_native(s, errors='surrogate_or_strict') for s in no_log_strings]
lib/ansible/module_utils/basic.py:321:def _remove_values_conditions(value, no_log_strings, deferred_removals):
lib/ansible/module_utils/basic.py:350:        native_str_value = value
lib/ansible/module_utils/basic.py:363:            native_str_value = native_str_value.replace(omit_me, '*' * 8)
lib/ansible/module_utils/basic.py:370:            value = native_str_value
lib/ansible/module_utils/basic.py:409:    return value
lib/ansible/module_utils/basic.py:418:    new_value = _remove_values_conditions(value, no_log_strings, deferred_removals)
lib/ansible/module_utils/basic.py:436:    return new_value
lib/ansible/module_utils/basic.py:500:        output = remove_values(output, no_log_values)
lib/ansible/module_utils/basic.py:501:    return output
lib/ansible/module_utils/basic.py:1918:            canon = self.aliases.get(param, param)
lib/ansible/module_utils/basic.py:1919:            arg_opts = self.argument_spec.get(canon, {})
lib/ansible/module_utils/basic.py:1920:            no_log = arg_opts.get('no_log', None)
lib/ansible/module_utils/basic.py:1982:    def boolean(self, arg):
lib/ansible/module_utils/basic.py:1985:            return arg
lib/ansible/module_utils/basic.py:1929:                param_val = self.params[param]
lib/ansible/module_utils/basic.py:1933:                    param_val = param_val.encode('utf-8')
lib/ansible/module_utils/basic.py:439:def heuristic_log_sanitize(data, no_log_values=None):
lib/ansible/module_utils/basic.py:452:    data = to_native(data)
lib/ansible/module_utils/basic.py:454:    output = []
lib/ansible/module_utils/basic.py:455:    begin = len(data)
lib/ansible/module_utils/basic.py:498:    output = ''.join(output)
lib/ansible/module_utils/basic.py:412:def remove_values(value, no_log_strings):
lib/ansible/module_utils/basic.py:415:    deferred_removals = deque()
lib/ansible/module_utils/basic.py:417:    no_log_strings = [to_native(s, errors='surrogate_or_strict') for s in no_log_strings]
lib/ansible/module_utils/basic.py:321:def _remove_values_conditions(value, no_log_strings, deferred_removals):
lib/ansible/module_utils/basic.py:350:        native_str_value = value
lib/ansible/module_utils/basic.py:363:            native_str_value = native_str_value.replace(omit_me, '*' * 8)
lib/ansible/module_utils/basic.py:370:            value = native_str_value
lib/ansible/module_utils/basic.py:409:    return value
lib/ansible/module_utils/basic.py:418:    new_value = _remove_values_conditions(value, no_log_strings, deferred_removals)
lib/ansible/module_utils/basic.py:436:    return new_value
lib/ansible/module_utils/basic.py:500:        output = remove_values(output, no_log_values)
lib/ansible/module_utils/basic.py:501:    return output
lib/ansible/module_utils/basic.py:1918:            canon = self.aliases.get(param, param)
lib/ansible/module_utils/basic.py:1919:            arg_opts = self.argument_spec.get(canon, {})
lib/ansible/module_utils/basic.py:1920:            no_log = arg_opts.get('no_log', None)
lib/ansible/module_utils/basic.py:1982:    def boolean(self, arg):
lib/ansible/module_utils/basic.py:1985:            return arg
lib/ansible/module_utils/basic.py:1929:                param_val = self.params[param]
lib/ansible/module_utils/basic.py:1931:                    param_val = str(param_val)
lib/ansible/module_utils/basic.py:439:def heuristic_log_sanitize(data, no_log_values=None):
lib/ansible/module_utils/basic.py:452:    data = to_native(data)
lib/ansible/module_utils/basic.py:454:    output = []
lib/ansible/module_utils/basic.py:455:    begin = len(data)
lib/ansible/module_utils/basic.py:498:    output = ''.join(output)
lib/ansible/module_utils/basic.py:412:def remove_values(value, no_log_strings):
lib/ansible/module_utils/basic.py:415:    deferred_removals = deque()
lib/ansible/module_utils/basic.py:417:    no_log_strings = [to_native(s, errors='surrogate_or_strict') for s in no_log_strings]
lib/ansible/module_utils/basic.py:321:def _remove_values_conditions(value, no_log_strings, deferred_removals):
lib/ansible/module_utils/basic.py:350:        native_str_value = value
lib/ansible/module_utils/basic.py:363:            native_str_value = native_str_value.replace(omit_me, '*' * 8)
lib/ansible/module_utils/basic.py:370:            value = native_str_value
lib/ansible/module_utils/basic.py:409:    return value
lib/ansible/module_utils/basic.py:418:    new_value = _remove_values_conditions(value, no_log_strings, deferred_removals)
lib/ansible/module_utils/basic.py:436:    return new_value
lib/ansible/module_utils/basic.py:500:        output = remove_values(output, no_log_values)
lib/ansible/module_utils/basic.py:501:    return output
lib/ansible/module_utils/basic.py:1918:            canon = self.aliases.get(param, param)
lib/ansible/module_utils/basic.py:1919:            arg_opts = self.argument_spec.get(canon, {})
lib/ansible/module_utils/basic.py:1920:            no_log = arg_opts.get('no_log', None)
lib/ansible/module_utils/basic.py:1982:    def boolean(self, arg):
lib/ansible/module_utils/basic.py:1985:            return arg
lib/ansible/module_utils/basic.py:1929:                param_val = self.params[param]
lib/ansible/module_utils/basic.py:1931:                    param_val = str(param_val)
lib/ansible/module_utils/basic.py:439:def heuristic_log_sanitize(data, no_log_values=None):
lib/ansible/module_utils/basic.py:452:    data = to_native(data)
lib/ansible/module_utils/basic.py:454:    output = []
lib/ansible/module_utils/basic.py:455:    begin = len(data)
lib/ansible/module_utils/basic.py:498:    output = ''.join(output)
lib/ansible/module_utils/basic.py:412:def remove_values(value, no_log_strings):
lib/ansible/module_utils/basic.py:415:    deferred_removals = deque()
lib/ansible/module_utils/basic.py:417:    no_log_strings = [to_native(s, errors='surrogate_or_strict') for s in no_log_strings]
lib/ansible/module_utils/basic.py:321:def _remove_values_conditions(value, no_log_strings, deferred_removals):
lib/ansible/module_utils/basic.py:350:        native_str_value = value
lib/ansible/module_utils/basic.py:363:            native_str_value = native_str_value.replace(omit_me, '*' * 8)
lib/ansible/module_utils/basic.py:370:            value = native_str_value
lib/ansible/module_utils/basic.py:409:    return value
lib/ansible/module_utils/basic.py:418:    new_value = _remove_values_conditions(value, no_log_strings, deferred_removals)
lib/ansible/module_utils/basic.py:436:    return new_value
